,HR_Left_path,HR_Right_path,HRL_L_path,HRR_L_path,LR_Left_path,LR_Right_path,Subject_num,slice,kfold
62,input/hippocampal-croped-mri/all_data/HR_Left/S21_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S21_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S21_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S21_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S21_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S21_LR_right.nii,21,46,2
63,input/hippocampal-croped-mri/all_data/HR_Left/S25_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S25_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S25_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S25_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S25_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S25_LR_right.nii,25,46,3
64,input/hippocampal-croped-mri/all_data/HR_Left/S20_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S20_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S20_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S20_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S20_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S20_LR_right.nii,20,30,4
65,input/hippocampal-croped-mri/all_data/HR_Left/S12_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S12_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S12_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S12_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S12_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S12_LR_right.nii,12,63,2
66,input/hippocampal-croped-mri/all_data/HR_Left/S20_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S20_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S20_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S20_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S20_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S20_LR_right.nii,20,13,4
67,input/hippocampal-croped-mri/all_data/HR_Left/S23_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S23_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S23_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S23_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S23_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S23_LR_right.nii,23,53,0
68,input/hippocampal-croped-mri/all_data/HR_Left/S16_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S16_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S16_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S16_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S16_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S16_LR_right.nii,16,82,1
69,input/hippocampal-croped-mri/all_data/HR_Left/S18_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S18_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S18_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S18_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S18_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S18_LR_right.nii,18,75,0
70,input/hippocampal-croped-mri/all_data/HR_Left/S10_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S10_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S10_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S10_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S10_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S10_LR_right.nii,10,88,0
71,input/hippocampal-croped-mri/all_data/HR_Left/S19_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S19_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S19_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S19_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S19_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S19_LR_right.nii,19,149,4
72,input/hippocampal-croped-mri/all_data/HR_Left/S21_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S21_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S21_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S21_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S21_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S21_LR_right.nii,21,102,2
73,input/hippocampal-croped-mri/all_data/HR_Left/S15_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S15_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S15_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S15_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S15_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S15_LR_right.nii,15,130,2
74,input/hippocampal-croped-mri/all_data/HR_Left/S9_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S9_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S9_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S9_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S9_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S9_LR_right.nii,9,39,0
75,input/hippocampal-croped-mri/all_data/HR_Left/S3_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S3_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S3_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S3_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S3_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S3_LR_right.nii,3,9,4
76,input/hippocampal-croped-mri/all_data/HR_Left/S24_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S24_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S24_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S24_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S24_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S24_LR_right.nii,24,108,3
77,input/hippocampal-croped-mri/all_data/HR_Left/S19_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S19_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S19_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S19_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S19_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S19_LR_right.nii,19,71,4
78,input/hippocampal-croped-mri/all_data/HR_Left/S5_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S5_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S5_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S5_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S5_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S5_LR_right.nii,5,57,0
79,input/hippocampal-croped-mri/all_data/HR_Left/S20_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S20_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S20_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S20_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S20_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S20_LR_right.nii,20,85,4
80,input/hippocampal-croped-mri/all_data/HR_Left/S1_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S1_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S1_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S1_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S1_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S1_LR_right.nii,1,150,1
81,input/hippocampal-croped-mri/all_data/HR_Left/S7_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S7_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S7_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S7_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S7_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S7_LR_right.nii,7,60,4
82,input/hippocampal-croped-mri/all_data/HR_Left/S10_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S10_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S10_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S10_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S10_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S10_LR_right.nii,10,82,0
83,input/hippocampal-croped-mri/all_data/HR_Left/S25_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S25_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S25_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S25_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S25_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S25_LR_right.nii,25,58,3
84,input/hippocampal-croped-mri/all_data/HR_Left/S1_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S1_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S1_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S1_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S1_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S1_LR_right.nii,1,43,1
85,input/hippocampal-croped-mri/all_data/HR_Left/S9_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S9_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S9_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S9_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S9_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S9_LR_right.nii,9,48,0
86,input/hippocampal-croped-mri/all_data/HR_Left/S16_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S16_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S16_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S16_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S16_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S16_LR_right.nii,16,51,1
87,input/hippocampal-croped-mri/all_data/HR_Left/S17_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S17_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S17_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S17_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S17_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S17_LR_right.nii,17,19,3
88,input/hippocampal-croped-mri/all_data/HR_Left/S22_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S22_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S22_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S22_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S22_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S22_LR_right.nii,22,37,1
89,input/hippocampal-croped-mri/all_data/HR_Left/S6_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S6_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S6_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S6_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S6_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S6_LR_right.nii,6,145,3
90,input/hippocampal-croped-mri/all_data/HR_Left/S10_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S10_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S10_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S10_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S10_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S10_LR_right.nii,10,3,0
91,input/hippocampal-croped-mri/all_data/HR_Left/S3_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S3_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S3_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S3_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S3_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S3_LR_right.nii,3,4,4
92,input/hippocampal-croped-mri/all_data/HR_Left/S25_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S25_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S25_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S25_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S25_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S25_LR_right.nii,25,134,3
93,input/hippocampal-croped-mri/all_data/HR_Left/S1_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S1_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S1_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S1_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S1_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S1_LR_right.nii,1,34,1
94,input/hippocampal-croped-mri/all_data/HR_Left/S25_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S25_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S25_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S25_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S25_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S25_LR_right.nii,25,51,3
95,input/hippocampal-croped-mri/all_data/HR_Left/S20_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S20_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S20_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S20_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S20_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S20_LR_right.nii,20,76,4
96,input/hippocampal-croped-mri/all_data/HR_Left/S16_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S16_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S16_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S16_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S16_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S16_LR_right.nii,16,71,1
97,input/hippocampal-croped-mri/all_data/HR_Left/S5_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S5_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S5_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S5_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S5_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S5_LR_right.nii,5,59,0
98,input/hippocampal-croped-mri/all_data/HR_Left/S22_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S22_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S22_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S22_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S22_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S22_LR_right.nii,22,70,1
99,input/hippocampal-croped-mri/all_data/HR_Left/S10_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S10_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S10_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S10_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S10_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S10_LR_right.nii,10,89,0
100,input/hippocampal-croped-mri/all_data/HR_Left/S22_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S22_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S22_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S22_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S22_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S22_LR_right.nii,22,72,1
101,input/hippocampal-croped-mri/all_data/HR_Left/S7_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S7_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S7_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S7_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S7_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S7_LR_right.nii,7,149,4
102,input/hippocampal-croped-mri/all_data/HR_Left/S2_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S2_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S2_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S2_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S2_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S2_LR_right.nii,2,73,1
103,input/hippocampal-croped-mri/all_data/HR_Left/S19_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S19_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S19_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S19_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S19_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S19_LR_right.nii,19,70,4
104,input/hippocampal-croped-mri/all_data/HR_Left/S13_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S13_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S13_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S13_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S13_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S13_LR_right.nii,13,158,4
105,input/hippocampal-croped-mri/all_data/HR_Left/S11_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S11_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S11_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S11_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S11_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S11_LR_right.nii,11,127,2
106,input/hippocampal-croped-mri/all_data/HR_Left/S17_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S17_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S17_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S17_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S17_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S17_LR_right.nii,17,134,3
107,input/hippocampal-croped-mri/all_data/HR_Left/S21_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S21_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S21_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S21_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S21_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S21_LR_right.nii,21,30,2
108,input/hippocampal-croped-mri/all_data/HR_Left/S6_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S6_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S6_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S6_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S6_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S6_LR_right.nii,6,86,3
109,input/hippocampal-croped-mri/all_data/HR_Left/S15_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S15_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S15_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S15_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S15_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S15_LR_right.nii,15,144,2
110,input/hippocampal-croped-mri/all_data/HR_Left/S25_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S25_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S25_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S25_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S25_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S25_LR_right.nii,25,92,3
111,input/hippocampal-croped-mri/all_data/HR_Left/S23_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S23_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S23_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S23_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S23_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S23_LR_right.nii,23,73,0
112,input/hippocampal-croped-mri/all_data/HR_Left/S23_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S23_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S23_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S23_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S23_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S23_LR_right.nii,23,137,0
113,input/hippocampal-croped-mri/all_data/HR_Left/S19_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S19_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S19_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S19_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S19_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S19_LR_right.nii,19,15,4
